Total Admissions Per 100k (1979)
STATE,YEAR,VALUE
FEDERAL,1979,6.994251266047648
HAWAII,1979,21.683251898337126
NORTH DAKOTA,1979,22.68835550813485
NEW HAMPSHIRE,1979,23.35782432284242
MASSACHUSETTS,1979,28.105471917847794
RHODE ISLAND,1979,29.164240668749628
PENNSYLVANIA,1979,29.603333023684435
WEST VIRGINIA,1979,30.065308244186
NEBRASKA,1979,33.55340103664031
WISCONSIN,1979,34.14084760601504
UTAH,1979,34.742278669794416
MINNESOTA,1979,34.916399985439114
IOWA,1979,41.10635403438809
COLORADO,1979,47.7661515222346
MAINE,1979,48.53596506121665
SOUTH DAKOTA,1979,49.77463554228232
MONTANA,1979,50.30059993284807
NEW JERSEY,1979,51.104933972506686
VERMONT,1979,51.80629980424337
MISSOURI,1979,53.48286993784125
NEW YORK,1979,53.958999893329604
LOUISIANA,1979,54.79414987891169
INDIANA,1979,55.92718579953593
WASHINGTON,1979,56.991075551426654
ILLINOIS,1979,59.00433252880838
WYOMING,1979,60.6336884313578
NEW MEXICO,1979,65.36029373868689
CALIFORNIA,1979,68.54387440078936
KANSAS,1979,68.66280047961733
IDAHO,1979,70.54598086252646
MICHIGAN,1979,70.78684984246223
VIRGINIA,1979,71.82113532236309
ALABAMA,1979,72.85480211095432
ARIZONA,1979,74.92689227354796
KENTUCKY,1979,75.66027794243563
OHIO,1979,75.89818641672494
DELAWARE,1979,77.1513452222109
TENNESSEE,1979,79.058602630375
ALASKA,1979,83.54674527167566
OREGON,1979,95.02138368975402
FLORIDA,1979,95.14827228434623
OKLAHOMA,1979,95.95736664703749
MISSISSIPPI,1979,95.98272231245387
TEXAS,1979,96.36688976817365
ARKANSAS,1979,97.7491689337452
CONNECTICUT,1979,100.84095420188385
GEORGIA,1979,109.79709519068689
SOUTH CAROLINA,1979,121.96939264749712
NEVADA,1979,122.97535004195015
MARYLAND,1979,124.00061941115214
NORTH CAROLINA,1979,150.13368965521997
DISTRICT OF COLUMBIA,1979,346.69473170434094
