Total Admissions Per 100k (1978)
STATE,YEAR,VALUE
FEDERAL,1978,7.2904934626241475
HAWAII,1978,22.071395041365026
NORTH DAKOTA,1978,23.50945448846193
WEST VIRGINIA,1978,23.588491732051395
NEW HAMPSHIRE,1978,23.937868925625935
RHODE ISLAND,1978,24.967432647999942
MASSACHUSETTS,1978,28.539324629680934
PENNSYLVANIA,1978,30.79687547408983
UTAH,1978,32.837857945478895
IOWA,1978,34.01795174932093
MINNESOTA,1978,34.284390139879314
WISCONSIN,1978,35.26237756958651
NEBRASKA,1978,36.0635281788751
MAINE,1978,43.838377137345006
INDIANA,1978,47.55361440518323
NEW YORK,1978,50.06629890810661
NEW JERSEY,1978,50.39132459040906
SOUTH DAKOTA,1978,51.06126190945909
MISSISSIPPI,1978,51.329667502733294
MISSOURI,1978,53.16796931612854
WYOMING,1978,53.83417681278469
CALIFORNIA,1978,54.37619570491542
COLORADO,1978,55.008542226646036
ILLINOIS,1978,56.95910278699937
VERMONT,1978,60.00329115041762
MONTANA,1978,60.19578935554796
NEW MEXICO,1978,61.18709351720348
LOUISIANA,1978,62.06509322162271
WASHINGTON,1978,64.79253779350275
OHIO,1978,66.2125039738618
VIRGINIA,1978,66.3715809267721
CONNECTICUT,1978,67.95117983992215
ALASKA,1978,69.64290599948762
KENTUCKY,1978,70.71703026129583
KANSAS,1978,70.84869709974664
TENNESSEE,1978,71.16137607050243
IDAHO,1978,71.67616860693579
ALABAMA,1978,73.42256892396944
ARIZONA,1978,75.77890828329396
MICHIGAN,1978,77.71112218837823
OKLAHOMA,1978,78.95740522622498
OREGON,1978,83.79627821798826
ARKANSAS,1978,88.13202936603842
TEXAS,1978,94.0516533606482
FLORIDA,1978,97.33436566751466
GEORGIA,1978,108.63297266126945
SOUTH CAROLINA,1978,109.60156395150962
DELAWARE,1978,115.85083494515891
NEVADA,1978,117.04344369056605
MARYLAND,1978,117.10460988992595
NORTH CAROLINA,1978,132.26533705532512
DISTRICT OF COLUMBIA,1978,541.4561708541963
