Total Admissions Per 100k (1987)
STATE,YEAR,VALUE
FEDERAL,1987,8.198059436826542
NEW HAMPSHIRE,1987,41.26026882725037
MINNESOTA,1987,42.784890227949965
WEST VIRGINIA,1987,43.012929180477194
HAWAII,1987,43.44980190074155
RHODE ISLAND,1987,47.19078415521423
NORTH DAKOTA,1987,47.34060735125521
NEBRASKA,1987,53.30153540339049
PENNSYLVANIA,1987,54.02642494166611
UTAH,1987,55.12153553700294
TENNESSEE,1987,59.23136381208291
MAINE,1987,59.43084832470855
WISCONSIN,1987,60.02588145223286
WASHINGTON,1987,64.05711697076696
MASSACHUSETTS,1987,67.61332054863668
WYOMING,1987,72.12284365277044
MONTANA,1987,77.01270212728957
KENTUCKY,1987,78.73306017486341
VERMONT,1987,84.21668304727426
INDIANA,1987,88.15983295493123
IOWA,1987,90.92854086435601
NEW JERSEY,1987,93.69357624743343
IDAHO,1987,94.51738267052723
SOUTH DAKOTA,1987,97.26452502729728
CONNECTICUT,1987,98.02013493089011
MICHIGAN,1987,100.2448324931706
ILLINOIS,1987,100.97283135561952
COLORADO,1987,102.89895966238099
KANSAS,1987,104.56426919921846
MARYLAND,1987,107.95983079503249
VIRGINIA,1987,109.48578429496801
OHIO,1987,112.63838978403261
NEW YORK,1987,113.35364726202954
NEW MEXICO,1987,113.56019671142116
MISSISSIPPI,1987,116.55187253698696
ALABAMA,1987,120.61482429162139
MISSOURI,1987,120.86926995712425
ARKANSAS,1987,135.24786476579663
LOUISIANA,1987,138.85388000142723
ARIZONA,1987,161.00777952117207
DELAWARE,1987,162.33511368167873
NORTH CAROLINA,1987,166.96610316387648
SOUTH CAROLINA,1987,169.85612813222156
OKLAHOMA,1987,173.48255719955728
OREGON,1987,183.48746131991018
NEVADA,1987,195.0329142470762
ALASKA,1987,196.7328623611652
GEORGIA,1987,205.60581475471784
TEXAS,1987,207.5713674724922
CALIFORNIA,1987,214.91853144739665
FLORIDA,1987,229.96827538046662
DISTRICT OF COLUMBIA,1987,643.0767201831261
